x1,x2,label
1.0633635075442232,-0.17235434558523105,0
1.0163956490292307,-0.6392236498466185,0
0.37039252542704193,0.26886327082744954,1
-0.6689982358297306,0.7447576960048372,0
0.6751305822560347,-0.8961538559723197,0
1.2057524523567533,-0.27353416108100836,0
-0.3465980436176765,0.8469778629023558,0
0.10977279041696784,-0.14611006203803076,1
1.3657247250118396,1.115650897929055,0
-0.2750501252925568,0.2738931435368367,1
0.08343215713786088,-0.028341781002998695,1
0.044838297486723355,1.047168770961306,0
-0.23712148687570933,-0.8474103488570859,0
0.12234645920103884,0.5525871144957476,1
-1.017610669497263,0.2540641773729291,0
-0.07659348118232387,0.2553153963674529,1
-1.1557098918761486,0.3096129354869618,0
-0.13358249989389392,-0.12846749526752396,1
0.48670914852816116,-0.6156316234502185,1
-0.12353202680397865,-0.20583099342268013,1
0.21339272247090224,-0.3216832266053349,1
0.06267498992525936,-0.4674657454260155,1
0.26005543035410267,-0.55570880732743,1
0.18013117350057864,-0.3368326849799219,1
0.031144719059293988,0.21397822642839248,1
0.34245737954981736,-0.21056314969077916,1
0.2631158281685295,0.17076189871605896,1
-0.7989677485141748,0.7771786267895313,0
0.30111943985215806,0.3890823996824766,0
-0.08611068056789051,-0.12237819660170587,1
1.2229673059616022,0.16334359170412555,0
0.35042134646927525,-0.14272003950029674,1
-1.1520553745111695,-0.5288626990675617,0
0.794307437639195,0.5048188692747333,0
-1.04293394025588,0.20871588403057836,0
-0.28963674071854073,-0.4557955268650523,0
-0.31610489942369435,-0.24159299045362495,1
-0.9542080715666831,-0.3158837211277793,0
-0.1963871104964154,0.21389220867931935,1
-0.4603672445397047,0.2095161878440409,1
-0.2921635656646182,-0.4719506707289586,1
0.1216642989491233,-1.0634384786939177,0
0.01539878618138793,-0.33232961478853046,1
-1.2202567861217541,-0.35195767453415555,0
-0.8262021173542059,0.7222565458097452,0
-0.0752946210980099,0.2649066755758729,1
-0.19558819637215855,-0.29019286454702664,1
1.2257661683617123,-0.31173039318641227,0
-0.24717207726997945,1.3545432398536335,0
0.0026154711818089094,0.35247343423842925,1
-0.01595426661023519,0.14074581722328286,1
0.6563734898238532,0.7473495823386481,0
-0.003113542327209104,0.061359598799549636,1
0.55148379710113,0.6346530591884723,0
-0.5300768644790114,0.574210303451947,1
-0.1548818727326521,-1.490514639877103,0
-0.5260010851280573,0.722129714306278,0
0.07168512109750977,-0.1251385250667269,1
-0.11797976410579804,-0.1572473154744623,1
0.05624212075602214,0.3233028453469314,1
-0.7107338504086657,-0.7973125400118724,0
0.09534649073274576,-0.018585382961369204,1
0.4794655071668062,1.0602019583368156,0
0.8610308947369223,0.8901677465108184,0
0.18876443623177647,-0.4180942166428471,1
-0.010201399600853634,-0.2800722634526197,1
-0.33882473908959493,-1.353730626804178,0
0.0533446163350646,-0.45549221804756423,1
0.6869873023672948,0.16615129255192257,0
-0.3970071371877158,0.28148746583991985,0
0.2938737211033568,0.29241600399630774,1
0.23178276045093496,0.4669760751826792,1
-0.827828302346695,0.4169124766637088,0
-0.08962280070114526,-0.35214221600277223,1
-1.0305657737619773,-0.3159381789825507,0
0.19254705254498508,-1.220024604356622,0
-0.3485066709700987,0.21235452702959132,1
0.3143395143905179,-0.19320739583917465,1
0.7668453532583706,0.23027931522060857,0
0.8697883172197096,-1.0018662804523086,0
-0.46792794563004936,-0.9839079016112082,0
-0.1553498421058528,0.19181803133482198,1
0.8662530589514799,0.7097385080618068,0
-0.09313422909506908,0.1278593713823099,1
-0.13786475640049023,0.9816878931525287,0
-0.12354757416525095,0.3438281354292404,1
0.6515355543678755,1.2286833414200704,0
-0.6969765747066632,-0.05521721222193916,1
0.268105394959185,-0.4726337126357567,1
1.1533161563879268,-0.46966210406188363,0
0.7294496702204571,0.6422369029812541,0
0.4929947225369221,0.26629830354679096,1
0.24331434531391966,0.27189064387096196,1
0.08303004697366818,0.29940698090256646,1
-0.1280447593395981,0.452681573078957,1
0.19320645751984952,-0.2872249503560095,1
0.24593310786132017,0.37490494447436323,1
0.08193865369635142,0.34768095652747494,1
-0.054896610985744,-0.5051077692610628,1
-0.1976674751799382,-0.8140789396364203,0
0.4605910312205856,-0.1728043647662316,0
-0.2728310792129663,-0.05587378457326588,1
0.49311177305604464,0.4442376203885699,0
0.12386766444242127,-0.8855434083701235,0
-0.043279351274693095,-0.32732185533386804,1
-0.014507521878730945,-0.2723789421651239,1
-0.7774704728938224,0.25383263501371234,0
-0.782365453082404,-0.34324863297062413,0
-0.3365414186861362,0.6884645176497969,0
-1.4154447162902497,-0.45437211721822335,0
-0.07670402447968336,-0.12342746189744733,1
0.9826437738195515,0.5088191195512819,0
0.23159450414047555,-0.20622555131772027,1
-0.7881440087347443,-1.2688945332202746,0
-0.05113341177049391,-0.04485712304065671,1
0.9261395836130702,-0.050496114848125134,0
0.05553987938241272,-0.0816657446836244,1
-0.3873115425355323,0.6904471640653641,0
-1.2186998685737707,-0.4515100271972481,0
-0.9572459885777189,-0.6978270127530343,0
-0.26457611630964634,0.3368091826701205,1
-0.1506094232552063,-0.03479927356645334,1
-0.3379654437441174,-0.009263730325441033,0
-0.024719286552891157,0.18949261497083864,1
1.2153411978991326,-0.31508241932238656,0
0.22995100069623495,-0.05558785525080493,1
-0.06493001209274997,-0.2425336614974079,1
0.5254307089991226,-0.39654445230173446,0
0.560108280226215,0.15434338273963713,1
0.9424838907721167,0.17172539166234257,0
-0.430437742711348,-0.3963971717668982,1
1.4575622973098454,0.05861413575307889,0
-0.12033932052007726,0.9592405754057705,0
-0.09652182490882862,-0.3501994591850455,1
0.37628742672931215,0.0883916780864426,1
0.09705331849127144,-0.010700090393748127,1
1.054624179711471,0.4128115906828199,0
0.010259759124312762,0.16373814269822826,1
-0.783864656477526,0.4840839566297489,0
0.5467300800936938,-0.06694279443494186,0
-0.5524368840559049,1.045248711993137,0
0.5342543197020733,0.27202126940707183,1
-0.9603243720944947,-0.5322391127097265,0
0.2543577358765785,-0.2260312653215263,1
0.463200598096316,-0.49410342624129977,1
-0.14039648647411207,0.21220356636222823,1
-1.6924807684176792,-0.0008917336251555996,0
0.3951772814085124,0.16262205518859707,1
0.497890883144169,0.03771406215271489,0
0.16168064368345517,-0.4859379030078498,1
-0.05877645107655957,0.21006176343887561,1
1.025964695618073,-0.33033452024169374,0
-0.43844240797397854,-0.026556031849367723,1
1.0140997180525937,-0.3172559828389937,0
0.8172824529400238,-0.6228290168123746,0
0.8378046335005221,-0.2955636878196478,0
0.6570113526667452,0.2843927482727914,1
0.3296239119137438,0.25285704199874487,1
0.2925667035302342,0.05841609239180648,1
0.04500933408487506,-0.13999013000352956,1
0.21284175949116474,0.10811363440161822,1
-0.37905427462516916,0.5571229745344164,0
0.38868060897719875,0.05901489429619444,1
-0.9096877316068452,-0.9349263478931064,0
-0.1574606499421829,-0.11456204318292347,1
-0.6228539263737058,0.2933341803368762,0
-0.18717980729066797,-1.1025015866060328,0
0.03967013458243971,-0.14683701460866952,1
0.22401213741744272,-0.3310379300578111,1
0.6520664056854831,1.310121373247926,0
-0.05031470051126069,-0.40573055248671963,1
